"","PLOT_ID","specie","G_sp","N_sp","sp_1","sp_2","sp_3","G_sp_1","G_sp_2","G_sp_3","N_sp_1","N_sp_2","N_sp_3","SUM_DBH","SUM_H","BASAL_AREA","DENSITY","CD_0_75","CD_75_125","CD_125_175","CD_175_225","CD_225_275","CD_275_325","CD_325_375","CD_375_425","CD_425_","MEAN_DBH","MEAN_H","QM_DBH","DOMINANT_H","X","Provincia","Estadillo","ESTRATO","FECHGR","CODGR","NUMPMA","NUMTIP","NUMPME","NUMMAT","VERIFICA","FECHAVE","CODVE","HOJA","VUELO","FOTO","COORDEX","COORDEY","ANO","MUNICI","PROPIED1","PROPIED2","AREAPRO1","AREAPRO2","ALTITUD1","ALTITUD2","PENDIEN1","PENDIEN2","USO1","USO2","FRACCION1","FRACCION2","ESPECIA12","OCUPA11","OCUPA12","ESTADA11","ESTADA12","ESPECIA21","ESPECIA22","OCUPA21","OCUPA22","ESTADA21","ESTADA22","ESPECIA31","ESPECIA32","OCUPA31","OCUPA32","ESTADA31","ESTADA32","ESPECIB1","MASAB1","ORIGEB1","EDADB1","ESPECIB2","MASAB2","ORIGEB2","EDADB2","ESPECIB3","MASAB3","ORIGEB3","EDADB3","ESPECIE1","ESPECIE2","ESPECIE3","ESPECIE4","ESPECIE5","ESPECIE6","ESPECIE7","CLASUELO","ESPESOR","CLACOBER","CUBIERTA","MEROSIVA1","MEROSIVA2","MEROSIVA3","MEROSIVA4","DISESPAC","COMPESPE","PREPSUEL1","PREPSUEL2","TRAVUELO1","TRAVUELO2","CORTAS","DANOS1","DANOS2","DANOS3","ORIENTA1","ORIENTA2","MAXPEND1","MAXPEND2","INVENTORY_ID","AGE","MUNICIPALITY","SPECIE_IFN_ID","Fecha_IFN2","Anyo_IFN2","EXEC_TIME"
"19198","40_1124","21",18882,254.647908947033,21,NA,NA,18882,NA,NA,254.647908947033,NA,NA,2444.61992589151,1082.25361302489,1.8882,254.647908947033,0,254.647908947033,0,0,0,0,0,0,0,9.6,4.25,9.71648084442099,4.5,1168,40,1124,NA,920420,4,2,2,1,3,"S",920427,2,432,2,"0432L02","458","4565",91,195,"3","3","5","5","13",13,1,2,9,1,"00",40,21,0,0,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,1,2,15,NA,NA,NA,NA,NA,NA,NA,NA,21,37,NA,NA,NA,NA,NA,2,1,"W","20",NA,NA,NA,"1",1,1,NA,1,NA,0,0,NA,NA,"P404",390,NA,"0.75",NA,"IFN2",15,195,21,"19920420",1992,12
"19201","40_1130","21",66564.8125,923.098669932993,21,43,NA,66564.8125,55503.75,NA,923.098669932993,763.943726841098,NA,16076.2408017123,9294.64867656669,12.20685625,1687.04239677409,0,1655.21140815571,31.8309886183791,0,0,0,0,0,0,9.52924528301887,5.50943396226415,9.59829239923082,7.2,1174,40,1130,NA,920420,4,14,4,3,5,"S",920428,4,432,2,"0432L02","458","4564",91,195,"3","3","5","5","13",13,1,2,9,1,"00",80,21,0,5,1,2,NA,43,NA,5,NA,2,NA,NA,NA,NA,NA,NA,21,1,2,20,43,3,6,NA,NA,NA,NA,NA,21,43,37,NA,NA,NA,NA,2,2,"W","20",NA,NA,NA,"1",1,2,NA,1,NA,0,0,NA,NA,"01",265,NA,"2.25",NA,"IFN2",20,195,21,"19920420",1992,12
"19207","40_1132","21",28411.4375,222.816920328653,21,NA,NA,28411.4375,NA,NA,222.816920328653,NA,NA,2783.61995467725,1352.81701628111,2.84114375,222.816920328653,0,127.323954473516,95.4929658551372,0,0,0,0,0,0,12.4928571428571,6.07142857142857,12.7417059858,6.07142857142857,111,40,1132,NA,921120,2,4,4,2,4,"S",921126,2,432,2,"0432L03","460","4564",91,195,"3","3","5","5","14",14,3,3,9,1,"00",80,43,0,7,1,2,NA,21,NA,3,NA,3,NA,NA,NA,NA,NA,NA,43,3,6,NA,21,1,2,18,NA,NA,NA,NA,43,21,15,37,16,NA,NA,2,2,"W","20",NA,NA,NA,"1",1,2,NA,1,NA,0,0,NA,NA,"01",115,NA,"3.50",NA,"IFN2",18,195,21,"19921120",1992,12
"19208","40_1136","21",271149.1875,1305.07053335354,21,NA,NA,271149.1875,NA,NA,1305.07053335354,NA,NA,20965.4806534954,11331.8319481429,27.11491875,1305.07053335354,0,127.323954473516,827.605704077856,350.14087480217,0,0,0,0,0,16.0646341463415,8.68292682926829,16.2645563321883,9.375,1179,40,1136,NA,920420,4,38,4,1,3,"S",920428,4,432,2,"0432L02","457","4563",91,54,"1","1","5","5","13",13,2,3,9,1,"00",80,21,0,0,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,1,2,24,NA,NA,NA,NA,NA,NA,NA,NA,21,37,15,43,NA,NA,NA,2,2,"W","20",NA,NA,NA,"1",1,1,NA,0,NA,4,0,NA,NA,"01",25,NA,"3.00",NA,"IFN2",24,54,21,"19920420",1992,11
"19212","40_1141","21",236763.902777778,827.605704077856,21,NA,NA,236763.902777778,NA,NA,827.605704077856,NA,NA,15613.8072726176,8210.62667528522,23.6763902777778,827.605704077856,0,0,350.14087480217,350.14087480217,127.323954473516,0,0,0,0,18.8662393162393,9.92094017094017,19.085391222599,10.1875,1184,40,1141,NA,920420,2,31,4,2,2,"S",920428,4,432,2,"0432M01","457","4562",91,54,"1","1","5","5","13",13,3,2,9,1,"00",70,21,0,0,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,1,2,19,NA,NA,NA,NA,NA,NA,NA,NA,21,37,15,NA,NA,NA,NA,2,2,"W","20",NA,NA,NA,"1",1,1,NA,0,NA,4,0,NA,NA,"01",350,NA,"2.00",NA,"IFN2",19,54,21,"19920420",1992,12
"19214","40_1144","21",489124.409722222,2044.25682460257,21,NA,NA,489124.409722222,NA,NA,2044.25682460257,NA,NA,34454.3925970105,23744.1491210542,48.9124409722222,2044.25682460257,0,254.647908947033,732.112738222719,873.583798748848,183.912378683968,0,0,0,0,16.8542387543253,11.6150519031142,17.454081501834,12.125,1186,40,1144,NA,920420,2,66,4,1,1,"S",920428,4,432,2,"0432M02","458","4561",91,54,"1","1","5","5","15",15,4,4,9,1,"00",90,21,0,0,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,1,2,23,NA,NA,NA,NA,NA,NA,NA,NA,21,22,57,15,37,43,NA,2,2,"W","20",NA,NA,NA,"1",1,1,NA,1,NA,4,4,NA,NA,"01",375,NA,"6.00",NA,"IFN2",23,54,21,"19920420",1992,12
"19215","40_1145","21",167628.354166667,445.633840657307,21,NA,NA,167628.354166667,NA,NA,445.633840657307,NA,NA,9533.20425237887,4403.28675887577,16.7628354166667,445.633840657307,0,0,95.4929658551372,222.816920328653,70.7355302630646,56.5884242104517,0,0,0,21.3924603174603,9.88095238095238,21.8846556921032,9.8125,1187,40,1145,NA,920420,2,19,4,1,1,"S",920428,4,432,2,"0432M01","457","4560",91,54,"1","1","5","5","14",14,4,4,9,1,"00",40,21,0,0,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,37,NA,NA,NA,NA,NA,2,2,"W","20",NA,NA,NA,"1",1,1,NA,0,NA,0,4,NA,NA,"01",355,NA,"4.50",NA,"IFN2",28,54,21,"19920420",1992,12
"19217","40_1146","21",52906.5347222222,201.596261249734,21,NA,NA,52906.5347222222,NA,NA,201.596261249734,NA,NA,3587.88293376829,1356.35379279426,5.29065347222222,201.596261249734,0,0,127.323954473516,31.8309886183791,42.4413181578388,0,0,0,0,17.7973684210526,6.7280701754386,18.2796754645075,7.08333333333333,1188,40,1146,NA,920420,2,8,4,0,0,"S",920428,4,432,2,"0432M02","458","4560",91,54,"1","1","5","5","17",17,5,4,9,1,"00",60,21,0,9,1,4,NA,37,NA,1,NA,2,NA,NA,NA,NA,NA,NA,21,1,2,16,37,3,6,NA,NA,NA,NA,NA,21,37,NA,NA,NA,NA,NA,2,1,"W","20",NA,NA,NA,"1",1,2,NA,1,NA,0,0,NA,NA,"P204",100,NA,"5.00",NA,"IFN2",16,54,21,"19920420",1992,12
"19219","40_1147","21",399995.944444444,1421.7841582876,21,NA,NA,399995.944444444,NA,NA,1421.7841582876,NA,NA,26125.107069709,15674.9935062951,39.9995944444444,1421.7841582876,0,127.323954473516,509.295817894065,572.957795130823,141.471060526129,70.7355302630646,0,0,0,18.3748756218905,11.0248756218905,18.9263129896735,12.75,1189,40,1147,NA,920420,2,50,5,1,1,"S",920428,4,432,2,"0432M01","457","4559",91,54,"1","1","5","5","16",16,5,4,9,1,"00",70,21,0,0,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,1,2,30,NA,NA,NA,NA,NA,NA,NA,NA,21,37,65,NA,NA,NA,NA,2,2,"W","20",NA,NA,NA,"1",1,1,NA,0,NA,0,0,NA,NA,"01",275,NA,"6.75",NA,"IFN2",30,54,21,"19920420",1992,11
"19228","40_1344","21",62782.9375,509.295817894065,21,NA,NA,62782.9375,NA,NA,509.295817894065,NA,NA,6358.23997652122,2419.15513499681,6.27829375,509.295817894065,0,254.647908947033,254.647908947033,0,0,0,0,0,0,12.484375,4.75,12.5282618008246,5,1360,40,1344,NA,920421,2,10,4,1,1,"S",920429,2,457,1,"0457M12","425","4542",91,59,"1","1","0","0","17",16,5,4,9,1,"00",70,21,0,7,1,3,NA,37,NA,3,NA,2,NA,NA,NA,NA,NA,NA,21,1,2,20,37,3,6,NA,NA,NA,NA,NA,21,37,NA,NA,NA,NA,NA,2,1,"W","19",NA,NA,NA,"1",1,3,NA,1,NA,0,0,NA,NA,"01",386,NA,"6.00",NA,"IFN2",20,59,21,"19920421",1992,12
"19230","40_1350","21",153285.923611111,969.076764603985,21,NA,NA,153285.923611111,NA,NA,969.076764603985,NA,NA,13572.5567080512,6521.81589025456,15.3285923611111,969.076764603985,0,381.971863420549,541.126806512444,31.8309886183791,14.1471060526129,0,0,0,0,14.0056569343066,6.72992700729927,14.1914609490571,7.51612903225806,1366,40,1350,NA,920422,4,22,5,1,3,"S",920429,3,457,1,"0457M11","424","4541",91,59,"1","1","0","0","15",14,5,5,9,1,"00",70,21,0,8,1,3,NA,37,NA,2,NA,2,NA,NA,NA,NA,NA,NA,21,1,2,17,37,3,6,NA,NA,NA,NA,NA,21,37,65,NA,NA,NA,NA,2,2,"W","20",NA,NA,NA,"1",1,3,NA,1,3,4,0,NA,NA,"01",111,NA,"8.50",NA,"IFN2",17,59,21,"19920422",1992,11
"19232","40_1355","21",176833.375,1432.39448782706,21,NA,NA,176833.375,NA,NA,1432.39448782706,NA,NA,17615.269101411,8377.91620435737,17.6833375,1432.39448782706,0,891.267681314614,509.295817894065,31.8309886183791,0,0,0,0,0,12.2977777777778,5.84888888888889,12.5373530787891,6.625,1369,40,1355,NA,920422,4,24,4,1,1,"S",920429,3,457,1,"0457M11","423","4540",91,59,"1","1","0","0","18",17,5,4,9,1,"00",80,21,0,0,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,1,1,20,NA,NA,NA,NA,NA,NA,NA,NA,21,37,NA,NA,NA,NA,NA,2,1,"W","17",NA,NA,2,"3",1,1,NA,1,NA,0,0,NA,NA,"01",164,NA,"7.00",NA,"IFN2",20,59,21,"19920422",1992,11
"19233","40_1359","21",151622.847222222,477.464829275686,21,NA,NA,151622.847222222,NA,NA,477.464829275686,NA,NA,9344.16354775083,4307.79379302063,15.1622847222222,477.464829275686,0,0,222.816920328653,127.323954473516,99.0297423682904,28.2942121052258,0,0,0,19.5703703703704,9.02222222222222,20.1078987612478,9.9375,1373,40,1359,NA,920422,4,20,5,2,4,"S",920429,3,458,1,"0458J11","452","4557",91,191,"1","1","0","0","16",15,5,5,9,1,"00",50,21,0,9,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,1,2,24,NA,NA,NA,NA,NA,NA,NA,NA,21,37,57,15,65,NA,NA,2,3,"W","20",NA,NA,NA,"1",1,2,NA,1,NA,4,0,NA,NA,"01",264,NA,"9.75",NA,"IFN2",24,191,21,"19920422",1992,12
"19234","40_1369","21",385380.472222222,1036.2755183539,21,NA,NA,385380.472222222,NA,NA,1036.2755183539,NA,NA,22189.382165872,15020.6898513618,38.5380472222222,1036.2755183539,0,0,222.816920328653,459.78094670992,282.942121052258,70.7355302630646,0,0,0,21.4126279863481,14.4948805460751,21.7601704282123,15.5625,1382,40,1369,NA,920422,4,47,4,0,2,"S",920429,3,458,1,"0458J09","446","4555",91,45,"7","7","0","0","14",13,4,4,9,1,"00",80,21,0,0,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,1,2,56,NA,NA,NA,NA,NA,NA,NA,NA,21,65,43,38,37,NA,NA,2,4,"W","20",NA,NA,NA,"1",1,1,NA,0,NA,4,4,NA,NA,"P414",353,NA,"6.25",NA,"IFN2",56,45,21,"19920422",1992,12
"19241","40_1387","21",333589.013888889,2256.46341539176,21,NA,NA,333589.013888889,NA,NA,2256.46341539176,NA,NA,29877.6269501645,20649.4696720451,33.3589013888889,2256.46341539176,0,1177.74657888003,732.112738222719,318.309886183791,28.2942121052258,0,0,0,0,13.2409090909091,9.1512539184953,13.7197684184007,9.7,1397,40,1387,NA,920422,4,45,5,3,2,"S",920430,2,458,1,"0458K06","441","4549",91,20,"5","5","0","0","15",14,5,5,9,1,"90",90,21,0,8,4,3,NA,37,NA,2,NA,2,NA,NA,NA,NA,NA,NA,21,1,1,29,37,3,6,NA,NA,NA,NA,NA,21,37,65,43,NA,NA,NA,2,4,"W","20",NA,NA,NA,"1",1,3,NA,9,NA,0,0,NA,"M203","P914",55,NA,"8.25",NA,"IFN2",29,20,21,"19920422",1992,12
"19242","40_1390","21",301530.993055556,2079.6245897341,21,NA,NA,301530.993055556,NA,NA,2079.6245897341,NA,NA,27120.5328193359,15006.5427453092,30.1530993055556,2079.6245897341,0,1050.42262440651,795.774715459477,190.985931710274,42.4413181578388,0,0,0,0,13.0410714285714,7.21598639455782,13.5871561437569,8.68333333333333,1400,40,1390,NA,920422,4,43,5,2,0,"S",920430,2,458,1,"0458L06","439","4548",91,123,"2","2","0","0","16",15,5,4,9,1,"85",85,21,0,9,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,1,1,30,NA,NA,NA,NA,NA,NA,NA,NA,21,37,65,43,NA,NA,NA,2,2,"W","20",NA,NA,NA,"1",1,3,NA,9,NA,0,0,NA,NA,"P414",364,NA,"4.25",NA,"IFN2",30,123,21,"19920422",1992,12
"19244","40_1393","21",307344.034722222,1255.5556621694,21,NA,NA,307344.034722222,NA,NA,1255.5556621694,NA,NA,21295.1082245213,12283.2248301812,30.7344034722222,1255.5556621694,0,254.647908947033,381.971863420549,477.464829275686,127.323954473516,14.1471060526129,0,0,0,16.9607042253521,9.7830985915493,17.6542579550561,10.5625,1402,40,1393,NA,920422,4,39,4,3,0,"S",920430,2,458,1,"0458L05","438","4547",91,123,"2","2","0","0","15",14,4,4,9,1,"45",70,21,0,9,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,1,1,26,NA,NA,NA,NA,NA,NA,NA,NA,21,37,65,NA,NA,NA,NA,2,7,"G","20",NA,NA,NA,"1",1,2,NA,0,3,4,0,NA,NA,"01",371,NA,"6.25",NA,"IFN2",26,123,21,"19920422",1992,12
"19246","40_1396","21",30184.55,29.4259805894349,21,NA,NA,30184.55,NA,NA,29.4259805894349,NA,NA,1022.2415891497,239.086092289158,3.018455,29.4259805894349,0,0,0,0,14.1471060526129,0,0,0,15.278874536822,34.7394230769231,8.125,36.1394833888835,8.125,1404,40,1396,NA,920422,4,4,4,0,1,"S",920430,2,458,1,"0458L05","437","4546",91,93,"7","7","0","0","16",15,5,4,9,1,"90",10,21,0,7,4,4,NA,37,NA,3,NA,2,NA,NA,NA,NA,NA,NA,21,3,1,NA,37,3,6,NA,NA,NA,NA,NA,21,37,NA,NA,NA,NA,NA,2,1,"W","18",NA,NA,NA,"1",1,2,NA,0,NA,0,0,NA,NA,"P314",350,NA,"4.50",NA,"IFN2",18,93,21,"19920422",1992,12
"19247","40_1411","21",35891.7,264.833825304914,21,NA,NA,35891.7,NA,NA,264.833825304914,NA,NA,2772.60643261529,1145.91559026165,3.58917,264.833825304914,0,254.647908947033,0,0,0,0,0,0,10.1859163578813,10.4692307692308,4.32692307692308,13.1360667629241,5.55555555555556,1418,40,1411,NA,920422,2,4,4,1,2,"S",920430,2,458,1,"0458M03","431","4542",91,139,"2","2","0","0","16",15,5,5,9,1,"85",55,21,0,8,4,2,NA,21,NA,1,NA,4,NA,NA,NA,NA,NA,NA,21,2,1,10,21,3,1,NA,NA,NA,NA,NA,21,57,37,NA,NA,NA,NA,2,1,"W","18",NA,NA,NA,"1",1,2,1,3,NA,0,1,NA,NA,"01",155,NA,"8.50",NA,"IFN2",10,139,21,"19920422",1992,12
"19265","40_1554","21",125431.506944444,523.442923946678,21,NA,NA,125431.506944444,NA,NA,523.442923946678,NA,NA,9006.22455191904,3359.93768749557,12.5431506944444,523.442923946678,0,0,286.478897565412,222.816920328653,14.1471060526129,0,0,0,0,17.2057432432432,6.41891891891892,17.4672168802171,7.2741935483871,1538,40,1554,NA,920424,4,17,6,1,1,"S",920506,4,483,1,"0483J13","423","4539",91,199,"1","1","0","0","19",18,5,4,9,1,"00",85,21,0,8,1,3,NA,37,NA,2,NA,1,NA,NA,NA,NA,NA,NA,21,1,2,26,37,3,6,NA,NA,NA,NA,NA,21,37,NA,NA,NA,NA,NA,2,1,"W","20",NA,NA,NA,"1",1,3,NA,0,NA,0,0,NA,NA,"01",353,NA,"5.75",NA,"IFN2",26,199,21,"19920424",1992,12
"19267","40_1555","21",11556.25,31.8309886183791,21,NA,NA,11556.25,NA,NA,31.8309886183791,NA,NA,684.36625529515,159.154943091895,1.155625,31.8309886183791,0,0,0,31.8309886183791,0,0,0,0,0,21.5,5,21.5,5,1539,40,1555,NA,920424,4,1,1,2,1,"S",920506,4,483,1,"0483J13","424","4539",91,199,"1","1","0","0","18",18,5,5,9,1,"00",60,37,0,8,1,2,NA,21,NA,2,NA,3,NA,NA,NA,NA,NA,NA,37,3,6,NA,21,3,1,NA,NA,NA,NA,NA,37,21,NA,NA,NA,NA,NA,2,1,"W","20",NA,NA,NA,"1",1,2,NA,0,NA,0,0,NA,NA,"01",170,NA,"11.25",NA,"IFN2",23,199,21,"19920424",1992,12
"19268","40_1558","21",182929.875,905.414787367227,21,NA,NA,182929.875,NA,NA,905.414787367227,NA,NA,14114.9213863432,5558.0442904203,18.2929875,905.414787367227,0,254.647908947033,318.309886183791,318.309886183791,14.1471060526129,0,0,0,0,15.589453125,6.138671875,16.0388633237755,7,1542,40,1558,NA,920424,4,23,5,0,1,"S",920506,4,483,1,"0483J13","423","4538",91,199,"1","1","0","0","18",17,5,5,9,1,"00",55,21,0,0,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,1,2,20,NA,NA,NA,NA,NA,NA,NA,NA,21,NA,NA,NA,NA,NA,NA,2,2,"W","13",NA,NA,NA,"1",1,1,NA,0,NA,0,0,NA,NA,"01",53,NA,"9.25",NA,"IFN2",20,199,21,"19920424",1992,12
"19269","40_1559","21",297120.541666667,1467.76225295859,21,NA,NA,297120.541666667,NA,NA,1467.76225295859,NA,NA,22725.5574852661,13770.4393539621,29.7120541666667,1467.76225295859,0,381.971863420549,668.45076098596,318.309886183791,99.0297423682904,0,0,0,0,15.4831325301205,9.38192771084337,16.0543801026987,10.2432432432432,1543,40,1559,NA,920424,4,41,4,1,1,"S",920506,4,483,1,"0483J11","421","4537",91,26,"5","5","0","0","14",14,5,5,9,1,"00",80,21,0,0,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,1,2,18,NA,NA,NA,NA,NA,NA,NA,NA,21,NA,NA,NA,NA,NA,NA,2,4,"W","20",NA,NA,NA,"1",1,1,NA,1,NA,0,0,NA,NA,"01",252,NA,"8.25",NA,"IFN2",18,26,21,"19920424",1992,12
"19270","40_1560","21",414397.666666667,1651.67463164256,21,NA,NA,414397.666666667,NA,NA,1651.67463164256,NA,NA,28572.2027391597,17821.8168497791,41.4397666666667,1651.67463164256,0,381.971863420549,318.309886183791,795.774715459477,141.471060526129,14.1471060526129,0,0,0,17.2989293361884,10.7901498929336,17.8731648404326,11.75,1544,40,1560,NA,920424,4,49,5,1,0,"S",920506,4,483,1,"0483J12","422","4537",91,190,"1","1","0","0","15",15,5,4,9,1,"80",95,21,0,0,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,1,2,24,NA,NA,NA,NA,NA,NA,NA,NA,21,NA,NA,NA,NA,NA,NA,2,2,"W","20",NA,NA,NA,"1",1,1,NA,0,NA,0,0,NA,NA,"01",238,NA,"6.50",NA,"IFN2",24,190,21,"19920424",1992,12
"19271","40_1561","21",459815.013888889,2355.49315776005,21,NA,NA,459815.013888889,NA,NA,2355.49315776005,NA,NA,35072.444292684,22817.5136746081,45.9815013888889,2355.49315776005,0,1145.91559026165,477.464829275686,477.464829275686,226.353696841807,28.2942121052258,0,0,0,14.8896396396396,9.68693693693694,15.7654259744593,12.4375,1545,40,1561,NA,920424,4,57,5,2,0,"S",920506,4,483,1,"0483J13","423","4537",91,190,"1","1","0","0","17",16,5,5,9,1,"80",80,21,0,0,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,1,2,36,NA,NA,NA,NA,NA,NA,NA,NA,21,37,NA,NA,NA,NA,NA,2,4,"W","20",NA,NA,NA,"1",1,1,NA,0,NA,0,0,NA,NA,"01",140,NA,"8.00",NA,"IFN2",36,190,21,"19920424",1992,12
"19272","40_1563","21",332277.895833333,1266.16599170886,21,NA,NA,332277.895833333,NA,NA,1266.16599170886,NA,NA,22359.3242773291,13720.924482778,33.2277895833333,1266.16599170886,0,254.647908947033,318.309886183791,509.295817894065,155.618166578742,28.2942121052258,0,0,0,17.6590782122905,10.836592178771,18.2793379783671,11.875,1547,40,1563,NA,920424,4,41,4,0,1,"S",920506,4,483,1,"0483J12","422","4536",91,26,"7","7","0","0","16",15,5,4,9,1,"80",90,21,0,0,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,1,2,24,NA,NA,NA,NA,NA,NA,NA,NA,21,37,95,NA,NA,NA,NA,2,4,"W","20",NA,NA,NA,"1",1,1,NA,0,NA,3,0,NA,NA,"P410",249,NA,"7.00",NA,"IFN2",24,26,21,"19920424",1992,12
"19273","40_1564","21",183890.972222222,435.023511117847,21,NA,NA,183890.972222222,NA,NA,435.023511117847,NA,NA,9754.78330092792,3734.83599788981,18.3890972222222,435.023511117847,0,0,95.4929658551372,127.323954473516,141.471060526129,28.2942121052258,42.4413181578388,0,0,22.4235772357724,8.58536585365854,23.1995146430868,9.375,1548,40,1564,NA,920424,4,22,5,0,1,"S",920506,4,483,2,"0483K08","418","4533",91,203,"1","1","0","0","15",14,5,5,9,1,"75",75,21,0,0,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,1,2,19,NA,NA,NA,NA,NA,NA,NA,NA,21,NA,NA,NA,NA,NA,NA,2,2,"W","20",NA,NA,NA,"3",1,1,NA,1,NA,0,0,NA,NA,"P914",110,NA,"8.00",NA,"IFN2",19,203,21,"19920424",1992,12
"19274","40_1566","21",132203.430555556,251.111132433879,21,NA,NA,132203.430555556,NA,NA,251.111132433879,NA,NA,6236.75170329441,2344.88282822059,13.2203430555556,251.111132433879,0,0,63.6619772367581,31.8309886183791,56.5884242104517,56.5884242104517,28.2942121052258,14.1471060526129,0,24.8366197183099,9.33802816901408,25.8906788926271,11.4375,1550,40,1566,NA,920424,4,14,5,0,1,"S",920506,4,483,1,"0483K08","418","4532",91,155,"1","1","0","0","16",15,5,4,9,1,"75",65,21,0,0,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,1,2,21,NA,NA,NA,NA,NA,NA,NA,NA,21,NA,NA,NA,NA,NA,NA,2,2,"W","18",NA,NA,NA,"1",1,1,NA,0,4,3,0,NA,NA,"01",134,NA,"7.00",NA,"IFN2",21,155,21,"19920424",1992,12
"19275","40_1569","21",191345.069444444,693.208196578033,21,NA,NA,191345.069444444,NA,NA,693.208196578033,NA,NA,12536.1043508716,5970.07875420265,19.1345069444444,693.208196578033,0,127.323954473516,222.816920328653,159.154943091895,169.765272631355,14.1471060526129,0,0,0,18.0841836734694,8.61224489795918,18.7470031618662,9.8125,1553,40,1569,NA,920424,4,26,4,1,1,"S",920506,4,483,2,"0483K08","418","4531",91,155,"1","1","0","0","15",14,5,5,9,1,"75",80,21,0,0,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,1,2,24,NA,NA,NA,NA,NA,NA,NA,NA,21,43,NA,NA,NA,NA,NA,2,1,"W","20",NA,NA,NA,"3",1,1,NA,3,NA,0,0,NA,NA,"P412",397,NA,"8.75",NA,"IFN2",24,155,21,"19920424",1992,12
"19276","40_1578","21",29628.8125,286.478897565412,21,NA,NA,29628.8125,NA,NA,286.478897565412,NA,NA,3273.81717940029,970.845152860561,2.96288125,286.478897565412,0,254.647908947033,31.8309886183791,0,0,0,0,0,0,11.4277777777778,3.38888888888889,11.4753479734216,3.3,1561,40,1578,NA,920424,4,3,3,1,1,"S",920506,4,483,1,"0483L12","419","4529",91,155,"1","1","0","0","19",19,5,3,9,1,"00",55,21,0,0,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,37,NA,NA,NA,NA,NA,2,1,"W","20",NA,NA,NA,"1",1,1,NA,1,NA,0,0,NA,NA,"G913",367,NA,"3.50",NA,"IFN2",8,155,21,"19920424",1992,12
"19280","40_1742","21",78404.75,1114.08460164327,21,NA,NA,78404.75,NA,NA,1114.08460164327,NA,NA,10364.1698941442,5220.28213341417,7.840475,1114.08460164327,0,1018.59163578813,95.4929658551372,0,0,0,0,0,0,9.30285714285714,4.68571428571429,9.46601439738122,5.14285714285714,165,40,1742,NA,921123,2,11,4,2,1,"S",921127,2,507,4,"0507346","398","4510",91,76,"3","3","0","0","13",12,5,3,9,1,"00",75,21,7,7,1,3,43,43,1,3,4,2,26,NA,"2",NA,1,NA,21,1,2,20,43,3,6,NA,NA,NA,NA,NA,21,43,NA,NA,NA,NA,NA,2,2,"W","20",NA,NA,NA,"1",1,3,NA,9,NA,4,0,NA,NA,"01",28,NA,"3.75",NA,"IFN2",20,76,21,"19921123",1992,12
"19283","40_1747","21",212786.423611111,1733.02049144508,21,43,NA,212786.423611111,20832.5,NA,1733.02049144508,254.647908947033,NA,23424.6013630908,12918.0762142922,23.3618923611111,1987.66840039212,0,1400.56349920868,381.971863420549,190.985931710274,14.1471060526129,0,0,0,0,11.7849644128114,6.4991103202847,12.2331162245062,7.79032258064516,1709,40,1747,NA,920427,4,30,6,2,2,"S",920506,2,507,4,"0507346","398","4509",91,76,"3","3","0","0","13",13,5,3,9,1,"00",90,21,7,8,1,3,43,43,1,2,4,2,26,NA,"2",NA,1,NA,21,1,2,20,43,3,6,NA,NA,NA,NA,NA,21,43,NA,NA,NA,NA,NA,2,2,"W","20",NA,NA,NA,"1",1,3,NA,9,2,3,0,NA,NA,"01",41,NA,"4.00",NA,"IFN2",20,76,21,"19920427",1992,12
