"","Provincia","Estadillo","TREE_ID_IFN2","rumbo","distancia","specie","dbh_1","dbh_2","height","quality","shape","special_param","INVENTORY_ID","PLOT_ID","TREE_ID","IFN_TREE_ID","dbh","expan","basal_area"
"351158",19,275,7,121," 4.3",26,163,160,7.5,2,2,"","IFN2","19_275","19_275_7","IFN2_19_275_7",16.15,31.8309886183791,204.849512472731
"351159",19,275,8,146," 5.1",26,115,120,5.5,2,3,"","IFN2","19_275","19_275_8","IFN2_19_275_8",11.75,127.323954473516,108.43403393406
"351160",19,275,9,159," 6.4",26,154,150,6,2,2,"","IFN2","19_275","19_275_9","IFN2_19_275_9",15.2,31.8309886183791,181.458391671346
"351161",19,275,10,205," 8.1",26,130,130,7,2,3,"","IFN2","19_275","19_275_10","IFN2_19_275_10",13,31.8309886183791,132.732289614169
"351162",19,275,11,316," 1.6",26,132,139,4.5,2,3,"","IFN2","19_275","19_275_11","IFN2_19_275_11",13.55,31.8309886183791,144.20106629518
"351163",19,275,12,367," 3.1",26,165,160,6,2,2,"","IFN2","19_275","19_275_12","IFN2_19_275_12",16.25,31.8309886183791,207.394202522139
"351164",19,275,13,379," 4.8",26,175,173,7,2,2,"","IFN2","19_275","19_275_13","IFN2_19_275_13",17.4,31.8309886183791,237.787147950211
"351165",19,275,14,383," 8.7",26,173,175,8.5,2,2,"","IFN2","19_275","19_275_14","IFN2_19_275_14",17.4,31.8309886183791,237.787147950211
"351227",19,279,1,224," 7.3",36,156,162,6.5,2,3,"","IFN2","19_279","19_279_1","IFN2_19_279_1",15.9,31.8309886183791,198.556509688509
"351228",19,279,2,239,"14.9",26,253,260,12,2,2,"","IFN2","19_279","19_279_2","IFN2_19_279_2",25.65,14.1471060526129,516.731123157858
"351229",19,279,3,245,"13.0",26,243,244,12,2,2,"","IFN2","19_279","19_279_3","IFN2_19_279_3",24.35,14.1471060526129,465.680242537024
"351230",19,279,4,258,"12.0",26,225,231,12,3,2,"","IFN2","19_279","19_279_4","IFN2_19_279_4",22.8,14.1471060526129,408.28138126053
"351231",19,279,5,266,"14.0",26,240,248,12.5,2,2,"","IFN2","19_279","19_279_5","IFN2_19_279_5",24.4,14.1471060526129,467.594650560305
"351232",19,279,6,302,"13.1",26,303,309,11,2,2,"","IFN2","19_279","19_279_6","IFN2_19_279_6",30.6,14.1471060526129,735.415424278835
"351233",19,279,7,309,"14.2",26,221,232,10,2,2,"","IFN2","19_279","19_279_7","IFN2_19_279_7",22.65,14.1471060526129,402.926929281567
"353016",19,561,1,8,"14.7",26,321,312,12,2,2,"","IFN2","19_561","19_561_1","IFN2_19_561_1",31.65,14.1471060526129,786.7510117339
"353017",19,561,2,8,"11.1",26,412,393,11.5,2,2,"","IFN2","19_561","19_561_2","IFN2_19_561_2",40.25,14.1471060526129,1272.39411208908
"353018",19,561,3,25,"12.5",26,402,377,13,2,2,"","IFN2","19_561","19_561_3","IFN2_19_561_3",38.95,14.1471060526129,1191.52951718568
"353019",19,561,4,42,"13.0",26,331,331,11.5,2,2,"","IFN2","19_561","19_561_4","IFN2_19_561_4",33.1,14.1471060526129,860.490081799878
"353020",19,561,5,51,"10.3",26,341,323,11,2,2,"","IFN2","19_561","19_561_5","IFN2_19_561_5",33.2,14.1471060526129,865.697271623204
"353021",19,561,6,82," 8.3",26,219,230,5.5,3,2,"","IFN2","19_561","19_561_6","IFN2_19_561_6",22.45,31.8309886183791,395.842637847722
"353022",19,561,7,193," 8.9",26,482,511,15.5,3,2,"1","IFN2","19_561","19_561_7","IFN2_19_561_7",49.65,5.09295817894065,1936.10268404973
"353023",19,561,8,229,"11.7",26,261,243,12,2,2,"","IFN2","19_561","19_561_8","IFN2_19_561_8",25.2,14.1471060526129,498.759249683916
"353024",19,561,9,229," 6.4",26,439,434,13,3,2,"1","IFN2","19_561","19_561_9","IFN2_19_561_9",43.65,5.09295817894065,1496.43679217983
"353025",19,561,10,241,"12.8",26,408,376,13.5,2,2,"","IFN2","19_561","19_561_10","IFN2_19_561_10",39.2,14.1471060526129,1206.87423380306
"353026",19,561,11,243," 4.6",26,318,310,15,3,2,"","IFN2","19_561","19_561_11","IFN2_19_561_11",31.4,14.1471060526129,774.371173183348
"353027",19,561,12,264,"13.5",26,232,231,12.5,2,2,"","IFN2","19_561","19_561_12","IFN2_19_561_12",23.15,14.1471060526129,420.912547223369
"353028",19,561,13,270,"15.8",26,334,330,13.5,2,2,"","IFN2","19_561","19_561_13","IFN2_19_561_13",33.2,14.1471060526129,865.697271623204
"353029",19,561,14,284,"13.2",26,480,450,13.5,2,2,"","IFN2","19_561","19_561_14","IFN2_19_561_14",46.5,5.09295817894065,1698.22717880613
"353030",19,561,15,292,"14.9",26,275,270,12.5,2,2,"","IFN2","19_561","19_561_15","IFN2_19_561_15",27.25,14.1471060526129,583.207223707818
"353031",19,561,16,320," 7.2",26,203,235,6,3,5,"","IFN2","19_561","19_561_16","IFN2_19_561_16",21.9,31.8309886183791,376.68481314705
"353066",19,564,1,186," 8.9",26,177,169,5.5,2,3,"","IFN2","19_564","19_564_1","IFN2_19_564_1",17.3,31.8309886183791,235.061816323222
"353067",19,566,1,271," 6.7",26,136,140,4.5,2,3,"","IFN2","19_566","19_566_1","IFN2_19_566_1",13.8,31.8309886183791,149.57122623741
"353068",19,566,2,288," 5.1",26,96,98,3,2,3,"","IFN2","19_566","19_566_2","IFN2_19_566_2",9.7,127.323954473516,73.8981131940659
"353069",19,566,3,312," 4.7",26,278,280,7,2,2,"","IFN2","19_566","19_566_3","IFN2_19_566_3",27.9,14.1471060526129,611.361784370208
"353070",19,566,4,330," 6.4",26,233,232,7,2,2,"","IFN2","19_566","19_566_4","IFN2_19_566_4",23.25,14.1471060526129,424.556794701533
"353071",19,566,5,344," 6.8",26,177,176,7,2,2,"","IFN2","19_566","19_566_5","IFN2_19_566_5",17.65,31.8309886183791,244.669199356982
"353072",19,566,6,350,"10.0",26,204,208,7.5,2,2,"030","IFN2","19_566","19_566_6","IFN2_19_566_6",20.6,31.8309886183791,333.291564619341
"353073",19,566,7,357," 9.4",26,216,220,6.5,2,2,"","IFN2","19_566","19_566_7","IFN2_19_566_7",21.8,31.8309886183791,373.252623173003
"353074",19,568,1,3," 6.5",26,131,133,5.5,2,3,"","IFN2","19_568","19_568_1","IFN2_19_568_1",13.2,31.8309886183791,136.847775990371
"353075",19,568,2,5," 4.2",26,154,162,6,2,2,"","IFN2","19_568","19_568_2","IFN2_19_568_2",15.8,31.8309886183791,196.066797510539
"353076",19,568,3,8," 5.8",26,157,160,5.5,2,2,"","IFN2","19_568","19_568_3","IFN2_19_568_3",15.85,31.8309886183791,197.309690104115
"353077",19,568,4,20," 3.4",26,130,126,5,2,3,"","IFN2","19_568","19_568_4","IFN2_19_568_4",12.8,31.8309886183791,128.679635091038
"353078",19,568,5,36," 9.7",26,166,169,6,2,2,"","IFN2","19_568","19_568_5","IFN2_19_568_5",16.75,31.8309886183791,220.353272218197
"353079",19,568,6,258," 8.1",26,205,212,5.5,2,2,"040","IFN2","19_568","19_568_6","IFN2_19_568_6",20.85,31.8309886183791,341.430253087547
"353080",19,568,7,258," 2.1",26,170,172,5.5,2,3,"","IFN2","19_568","19_568_7","IFN2_19_568_7",17.1,31.8309886183791,229.658276959048
"353081",19,568,8,277," 2.8",26,119,120,5,2,3,"","IFN2","19_568","19_568_8","IFN2_19_568_8",11.95,127.323954473516,112.156821228564
"353082",19,568,9,297," 9.3",26,142,139,6.5,2,3,"","IFN2","19_568","19_568_9","IFN2_19_568_9",14.05,31.8309886183791,155.039560950065
"353083",19,568,10,298," 7.8",26,151,151,5.5,2,3,"","IFN2","19_568","19_568_10","IFN2_19_568_10",15.1,31.8309886183791,179.078635236252
"353084",19,568,11,299," 2.2",26,110,109,4.5,2,3,"","IFN2","19_568","19_568_11","IFN2_19_568_11",10.95,127.323954473516,94.1712032867625
"353085",19,568,12,314," 3.9",26,143,139,5.5,2,3,"","IFN2","19_568","19_568_12","IFN2_19_568_12",14.1,31.8309886183791,156.145008865047
"353086",19,568,13,335," 2.9",26,116,112,4.5,2,3,"","IFN2","19_568","19_568_13","IFN2_19_568_13",11.4,127.323954473516,102.070345315132
"353087",19,568,14,344," 5.5",26,155,149,6,2,3,"","IFN2","19_568","19_568_14","IFN2_19_568_14",15.2,31.8309886183791,181.458391671346
"353088",19,568,15,347," 7.2",26,143,141,6.5,2,3,"","IFN2","19_568","19_568_15","IFN2_19_568_15",14.2,31.8309886183791,158.367685667461
"353089",19,568,16,352," 8.9",26,133,137,5,2,3,"","IFN2","19_568","19_568_16","IFN2_19_568_16",13.5,31.8309886183791,143.138815279185
"353090",19,568,17,385," 4.1",26,98,96,5,2,3,"","IFN2","19_568","19_568_17","IFN2_19_568_17",9.7,127.323954473516,73.8981131940659
"353091",19,568,18,387," 8.5",26,127,127,6.5,2,3,"","IFN2","19_568","19_568_18","IFN2_19_568_18",12.7,31.8309886183791,126.676869774374
"353092",19,568,19,396," 3.0",26,135,135,6,2,3,"","IFN2","19_568","19_568_19","IFN2_19_568_19",13.5,31.8309886183791,143.138815279185
"353131",19,578,1,26," 5.8",26,190,180,9.5,2,2,"","IFN2","19_578","19_578_1","IFN2_19_578_1",18.5,31.8309886183791,268.802521422777
"353132",19,578,2,30," 8.4",26,194,203,9.5,2,2,"","IFN2","19_578","19_578_2","IFN2_19_578_2",19.85,31.8309886183791,309.464547837271
"353133",19,578,3,31," 9.6",26,153,155,9,2,2,"","IFN2","19_578","19_578_3","IFN2_19_578_3",15.4,31.8309886183791,186.265028431339
"353134",19,578,4,70," 3.8",26,83,78,5,2,3,"","IFN2","19_578","19_578_4","IFN2_19_578_4",8.05,127.323954473516,50.8957644835631
"353135",19,578,5,95," 1.7",26,122,116,7.5,2,3,"","IFN2","19_578","19_578_5","IFN2_19_578_5",11.9,127.323954473516,111.220233918713
"353136",19,578,6,146," 4.7",26,75,78,4.5,2,3,"","IFN2","19_578","19_578_6","IFN2_19_578_6",7.65,127.323954473516,45.9634640174272
"353137",19,578,7,248," 9.8",26,148,149,9,2,2,"","IFN2","19_578","19_578_7","IFN2_19_578_7",14.85,31.8309886183791,173.197966487814
"353138",19,578,8,252," 9.0",26,188,194,8.5,3,2,"","IFN2","19_578","19_578_8","IFN2_19_578_8",19.1,31.8309886183791,286.521103989023
"353139",19,578,9,307," 6.2",26,152,148,8,2,2,"","IFN2","19_578","19_578_9","IFN2_19_578_9",15,31.8309886183791,176.714586764426
"353140",19,578,10,335," 6.0",26,218,221,10,2,2,"","IFN2","19_578","19_578_10","IFN2_19_578_10",21.95,31.8309886183791,378.406798620299
"353141",19,578,11,369," 6.4",26,127,123,6.5,2,3,"","IFN2","19_578","19_578_11","IFN2_19_578_11",12.5,31.8309886183791,122.718463030851
"353142",19,578,12,398," 9.0",26,155,152,7,3,2,"","IFN2","19_578","19_578_12","IFN2_19_578_12",15.35,31.8309886183791,185.057478755115
"353148",19,582,1,30," 7.5",26,242,248,8.5,2,2,"","IFN2","19_582","19_582_1","IFN2_19_582_1",24.5,14.1471060526129,471.435247579318
"353149",19,582,2,91," 9.8",26,232,230,10.5,2,2,"","IFN2","19_582","19_582_2","IFN2_19_582_2",23.1,14.1471060526129,419.096313970512
"353150",19,582,3,101," 4.3",26,92,94,6.5,3,3,"","IFN2","19_582","19_582_3","IFN2_19_582_3",9.3,127.323954473516,67.9290871522453
"353151",19,582,4,105," 4.2",26,227,215,9,2,2,"","IFN2","19_582","19_582_4","IFN2_19_582_4",22.1,31.8309886183791,383.596316984948
"353152",19,582,5,119,"13.6",26,230,226,11,2,2,"","IFN2","19_582","19_582_5","IFN2_19_582_5",22.8,14.1471060526129,408.28138126053
"353153",19,582,6,125," 2.9",26,222,222,9,2,2,"","IFN2","19_582","19_582_6","IFN2_19_582_6",22.2,31.8309886183791,387.075630848798
"353154",19,582,7,141," 2.5",26,193,190,9,2,2,"","IFN2","19_582","19_582_7","IFN2_19_582_7",19.15,31.8309886183791,288.023177976521
"353155",19,582,8,145," 9.7",26,172,171,9.5,2,2,"","IFN2","19_582","19_582_8","IFN2_19_582_8",17.15,31.8309886183791,231.003271313866
"353156",19,582,9,150," 9.2",26,190,180,9,2,2,"","IFN2","19_582","19_582_9","IFN2_19_582_9",18.5,31.8309886183791,268.802521422777
"353157",19,582,10,170," 2.4",26,204,192,8.5,2,2,"","IFN2","19_582","19_582_10","IFN2_19_582_10",19.8,31.8309886183791,307.907495978336
"353158",19,582,11,174," 8.9",26,233,233,11,2,2,"","IFN2","19_582","19_582_11","IFN2_19_582_11",23.3,14.1471060526129,426.384808926841
"353159",19,582,12,184," 9.1",26,193,205,10,2,2,"","IFN2","19_582","19_582_12","IFN2_19_582_12",19.9,31.8309886183791,311.025526687023
"353160",19,582,13,229," 3.5",26,230,231,10,2,2,"","IFN2","19_582","19_582_13","IFN2_19_582_13",23.05,14.1471060526129,417.284007708473
"353161",19,582,14,234," 4.8",26,75,80,5,3,3,"","IFN2","19_582","19_582_14","IFN2_19_582_14",7.75,127.323954473516,47.1729771890592
"353162",19,582,15,238," 5.4",26,204,208,10,2,2,"","IFN2","19_582","19_582_15","IFN2_19_582_15",20.6,31.8309886183791,333.291564619341
"353163",19,582,16,245," 6.4",26,122,128,8.5,2,3,"","IFN2","19_582","19_582_16","IFN2_19_582_16",12.5,31.8309886183791,122.718463030851
"353164",19,582,17,246," 7.1",26,175,179,9,2,2,"","IFN2","19_582","19_582_17","IFN2_19_582_17",17.7,31.8309886183791,246.057390610787
"353165",19,582,18,250," 8.1",26,138,145,8,2,3,"","IFN2","19_582","19_582_18","IFN2_19_582_18",14.15,31.8309886183791,157.254383770846
"353166",19,582,19,251," 8.9",26,179,182,9,2,2,"","IFN2","19_582","19_582_19","IFN2_19_582_19",18.05,31.8309886183791,255.884685130297
"353167",19,582,20,294," 9.5",26,249,240,8.5,2,2,"","IFN2","19_582","19_582_20","IFN2_19_582_20",24.45,14.1471060526129,469.512985574403
"353168",19,582,21,319," 5.5",26,169,165,7,2,2,"","IFN2","19_582","19_582_21","IFN2_19_582_21",16.7,31.8309886183791,219.039693789914
"353169",19,582,22,340,"10.1",26,219,217,9,2,2,"","IFN2","19_582","19_582_22","IFN2_19_582_22",21.8,31.8309886183791,373.252623173003
"353170",19,582,23,348," 9.7",26,181,184,9,2,2,"","IFN2","19_582","19_582_23","IFN2_19_582_23",18.25,31.8309886183791,261.586675796563
"353171",19,582,24,355," 9.4",26,152,144,9.5,2,2,"","IFN2","19_582","19_582_24","IFN2_19_582_24",14.8,31.8309886183791,172.033613710577
"353172",19,582,25,365," 9.2",26,224,222,10,2,2,"","IFN2","19_582","19_582_25","IFN2_19_582_25",22.3,31.8309886183791,390.570652675917
"353173",19,582,26,385," 9.5",26,196,199,10,2,2,"","IFN2","19_582","19_582_26","IFN2_19_582_26",19.75,31.8309886183791,306.354371110217
"353174",19,582,27,391," 9.5",26,126,130,8.5,2,3,"","IFN2","19_582","19_582_27","IFN2_19_582_27",12.8,31.8309886183791,128.679635091038
"353175",19,582,28,399," 4.5",26,162,168,7.5,2,2,"","IFN2","19_582","19_582_28","IFN2_19_582_28",16.5,31.8309886183791,213.824649984955
"353179",19,585,1,115," 4.7",26,81,78,3.5,2,3,"","IFN2","19_585","19_585_1","IFN2_19_585_1",7.95,127.323954473516,49.6391274221272
"353221",19,591,1,5," 8.7",26,185,187,7.5,2,2,"","IFN2","19_591","19_591_1","IFN2_19_591_1",18.6,31.8309886183791,271.716348608981
"353222",19,591,2,6,"12.2",26,320,316,9.5,2,2,"","IFN2","19_591","19_591_2","IFN2_19_591_2",31.8,14.1471060526129,794.226038754036
"353223",19,591,3,26,"12.9",26,382,347,12.5,2,2,"","IFN2","19_591","19_591_3","IFN2_19_591_3",36.45,14.1471060526129,1043.48196338526
"353224",19,591,4,31," 9.9",26,260,240,8,3,2,"030","IFN2","19_591","19_591_4","IFN2_19_591_4",25,14.1471060526129,490.873852123405
"353225",19,591,5,40,"10.6",26,257,236,10,2,2,"","IFN2","19_591","19_591_5","IFN2_19_591_5",24.65,14.1471060526129,477.225595538966
"353226",19,591,6,44,"11.0",26,266,243,11,2,2,"","IFN2","19_591","19_591_6","IFN2_19_591_6",25.45,14.1471060526129,508.704353927936
"353227",19,591,7,66,"14.6",26,346,327,13.5,2,2,"","IFN2","19_591","19_591_7","IFN2_19_591_7",33.65,14.1471060526129,889.324011873607
"353228",19,591,8,87," 9.3",26,387,386,11,2,2,"","IFN2","19_591","19_591_8","IFN2_19_591_8",38.65,14.1471060526129,1173.24544794178
"353229",19,591,9,115," 3.2",26,284,283,10.5,2,2,"","IFN2","19_591","19_591_9","IFN2_19_591_9",28.35,14.1471060526129,631.242175381206
"353230",19,591,10,165," 3.2",26,88,81,5,3,3,"035","IFN2","19_591","19_591_10","IFN2_19_591_10",8.45,127.323954473516,56.0793923619863
"353231",19,591,11,183," 9.2",26,250,245,10,2,2,"","IFN2","19_591","19_591_11","IFN2_19_591_11",24.75,14.1471060526129,481.105462466149
"353232",19,591,12,193," 2.8",26,310,313,10,2,2,"","IFN2","19_591","19_591_12","IFN2_19_591_12",31.15,14.1471060526129,762.08950940322
"353233",19,591,13,196," 9.0",26,240,243,9.5,2,2,"","IFN2","19_591","19_591_13","IFN2_19_591_13",24.15,14.1471060526129,458.061880352068
"353242",19,593,1,1," 5.5",26,165,171,7,2,2,"","IFN2","19_593","19_593_1","IFN2_19_593_1",16.8,31.8309886183791,221.670777637296
"353243",19,593,2,9," 7.9",26,131,129,6.5,2,3,"","IFN2","19_593","19_593_2","IFN2_19_593_2",13,31.8309886183791,132.732289614169
"353244",19,593,3,16," 6.7",26,128,132,7,2,3,"","IFN2","19_593","19_593_3","IFN2_19_593_3",13,31.8309886183791,132.732289614169
"353245",19,593,4,21," 9.1",26,150,147,6.5,2,2,"","IFN2","19_593","19_593_4","IFN2_19_593_4",14.85,31.8309886183791,173.197966487814
"353246",19,593,5,31," 2.5",26,165,160,8,2,2,"","IFN2","19_593","19_593_5","IFN2_19_593_5",16.25,31.8309886183791,207.394202522139
"353247",19,593,6,38," 6.1",26,164,172,7.5,2,2,"","IFN2","19_593","19_593_6","IFN2_19_593_6",16.8,31.8309886183791,221.670777637296
"353248",19,593,7,38," 4.2",26,141,145,7.5,2,2,"","IFN2","19_593","19_593_7","IFN2_19_593_7",14.3,31.8309886183791,160.606070433144
"353249",19,593,8,45," 0.9",26,182,179,8,2,2,"","IFN2","19_593","19_593_8","IFN2_19_593_8",18.05,31.8309886183791,255.884685130297
"353250",19,593,9,63," 6.6",26,170,170,8.5,2,2,"","IFN2","19_593","19_593_9","IFN2_19_593_9",17,31.8309886183791,226.980069221863
"353251",19,593,10,68," 5.8",26,137,133,8,2,2,"","IFN2","19_593","19_593_10","IFN2_19_593_10",13.5,31.8309886183791,143.138815279185
"353252",19,593,11,83," 4.2",26,122,120,7,2,3,"","IFN2","19_593","19_593_11","IFN2_19_593_11",12.1,127.323954473516,114.99014510302
"353253",19,593,12,88," 7.5",26,180,184,8.5,2,2,"","IFN2","19_593","19_593_12","IFN2_19_593_12",18.2,31.8309886183791,260.155287643771
"353254",19,593,13,115,"10.4",26,127,126,6.5,2,3,"","IFN2","19_593","19_593_13","IFN2_19_593_13",12.65,31.8309886183791,125.681377602268
"353255",19,593,14,122," 5.6",26,185,187,8.5,2,2,"","IFN2","19_593","19_593_14","IFN2_19_593_14",18.6,31.8309886183791,271.716348608981
"353256",19,593,15,129," 9.5",26,166,164,8.5,2,2,"","IFN2","19_593","19_593_15","IFN2_19_593_15",16.5,31.8309886183791,213.824649984955
"353257",19,593,16,136," 8.9",26,176,171,8.5,2,2,"","IFN2","19_593","19_593_16","IFN2_19_593_16",17.35,31.8309886183791,236.422518641308
"353258",19,593,17,140," 4.4",26,85,78,5,4,3,"","IFN2","19_593","19_593_17","IFN2_19_593_17",8.15,127.323954473516,52.168109508267
"353259",19,593,18,144,"10.2",26,132,132,7.5,2,3,"","IFN2","19_593","19_593_18","IFN2_19_593_18",13.2,31.8309886183791,136.847775990371
"353260",19,593,19,157," 6.0",26,148,145,9,2,2,"","IFN2","19_593","19_593_19","IFN2_19_593_19",14.65,31.8309886183791,168.564117323769
"353261",19,593,20,157," 3.2",26,149,148,9,2,2,"","IFN2","19_593","19_593_20","IFN2_19_593_20",14.85,31.8309886183791,173.197966487814
"353262",19,593,21,162,"10.1",26,198,194,10.5,2,2,"","IFN2","19_593","19_593_21","IFN2_19_593_21",19.6,31.8309886183791,301.718558450764
"353263",19,593,22,173," 3.8",26,188,188,9,2,2,"","IFN2","19_593","19_593_22","IFN2_19_593_22",18.8,31.8309886183791,277.591126871194
"353264",19,593,23,177," 6.7",26,164,163,9.5,2,2,"","IFN2","19_593","19_593_23","IFN2_19_593_23",16.35,31.8309886183791,209.954600534814
"353265",19,593,24,180," 8.3",26,198,209,10.5,2,2,"","IFN2","19_593","19_593_24","IFN2_19_593_24",20.35,31.8309886183791,325.25105092156
"353266",19,593,25,183," 3.9",26,177,167,9,2,2,"","IFN2","19_593","19_593_25","IFN2_19_593_25",17.2,31.8309886183791,232.352192659501
"353267",19,593,26,193," 5.6",26,178,181,10,2,2,"","IFN2","19_593","19_593_26","IFN2_19_593_26",17.95,31.8309886183791,253.057251742066
"353268",19,593,27,197,"11.9",26,222,228,11,2,2,"","IFN2","19_593","19_593_27","IFN2_19_593_27",22.5,14.1471060526129,397.607820219958
"353269",19,593,28,204," 7.6",26,217,219,11,2,2,"","IFN2","19_593","19_593_28","IFN2_19_593_28",21.8,31.8309886183791,373.252623173003
"353270",19,593,29,228," 5.8",26,191,197,9.5,2,2,"","IFN2","19_593","19_593_29","IFN2_19_593_29",19.4,31.8309886183791,295.592452776264
"353271",19,593,30,228," 1.3",26,178,180,10.5,2,2,"","IFN2","19_593","19_593_30","IFN2_19_593_30",17.9,31.8309886183791,251.649425534176
"353272",19,593,31,229," 9.2",26,169,179,10,2,2,"","IFN2","19_593","19_593_31","IFN2_19_593_31",17.4,31.8309886183791,237.787147950211
"353273",19,593,32,243," 3.1",26,115,126,8.5,3,3,"","IFN2","19_593","19_593_32","IFN2_19_593_32",12.05,127.323954473516,114.041776820718
"353274",19,593,33,244," 9.8",26,175,185,9,2,2,"","IFN2","19_593","19_593_33","IFN2_19_593_33",18,31.8309886183791,254.469004940773
"353275",19,593,34,261," 6.0",26,180,190,8.5,2,2,"","IFN2","19_593","19_593_34","IFN2_19_593_34",18.5,31.8309886183791,268.802521422777
"353276",19,593,35,269," 4.2",26,128,128,8,2,3,"","IFN2","19_593","19_593_35","IFN2_19_593_35",12.8,31.8309886183791,128.679635091038
"353277",19,593,36,274," 2.9",26,115,111,7.5,2,3,"","IFN2","19_593","19_593_36","IFN2_19_593_36",11.3,127.323954473516,100.28749148422
"353278",19,593,37,286," 6.9",26,200,194,9,2,2,"","IFN2","19_593","19_593_37","IFN2_19_593_37",19.7,31.8309886183791,304.805173232916
"353279",19,593,38,305," 2.8",26,119,113,6.5,2,3,"","IFN2","19_593","19_593_38","IFN2_19_593_38",11.6,127.323954473516,105.683176866761
"353280",19,593,39,313," 9.7",26,142,141,8,2,3,"","IFN2","19_593","19_593_39","IFN2_19_593_39",14.15,31.8309886183791,157.254383770846
"353281",19,593,40,317," 5.5",26,173,169,9,2,2,"","IFN2","19_593","19_593_40","IFN2_19_593_40",17.1,31.8309886183791,229.658276959048
"353282",19,593,41,339," 5.7",26,184,187,8,2,2,"","IFN2","19_593","19_593_41","IFN2_19_593_41",18.55,31.8309886183791,270.25747152047
"353283",19,593,42,351,"10.0",26,179,174,8.5,2,2,"","IFN2","19_593","19_593_42","IFN2_19_593_42",17.65,31.8309886183791,244.669199356982
"353284",19,593,43,360," 2.4",26,185,190,8.5,2,2,"","IFN2","19_593","19_593_43","IFN2_19_593_43",18.75,31.8309886183791,276.116541819415
"353285",19,593,44,378," 8.0",26,219,213,8.5,2,2,"","IFN2","19_593","19_593_44","IFN2_19_593_44",21.6,31.8309886183791,366.435367114714
